,path,file_name,file_size_Mb,last_access,last_modified,created_on
20190628_Ladder.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190626-WB-AR-shCp4-shY-p5-HER2shC-shY-p11-RS-HER2shC-shY-p14\Shruti-Powder gel-YAP_20190628,20190628_Ladder.tif,3146.54,28 Jun 2019,21 Sep 2020,21 Sep 2020
20190628_Laddertif.alz,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190626-WB-AR-shCp4-shY-p5-HER2shC-shY-p11-RS-HER2shC-shY-p14\Shruti-Powder gel-YAP_20190628,20190628_Laddertif.alz,0.062,28 Jun 2019,21 Sep 2020,21 Sep 2020
20190628_Laddertif.img,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190626-WB-AR-shCp4-shY-p5-HER2shC-shY-p11-RS-HER2shC-shY-p14\Shruti-Powder gel-YAP_20190628,20190628_Laddertif.img,3145.728,28 Jun 2019,21 Sep 2020,21 Sep 2020
20190628_Laddertif.inf,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190626-WB-AR-shCp4-shY-p5-HER2shC-shY-p11-RS-HER2shC-shY-p14\Shruti-Powder gel-YAP_20190628,20190628_Laddertif.inf,0.171,28 Jun 2019,21 Sep 2020,21 Sep 2020
20190628_YAP_image1to9_1.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190626-WB-AR-shCp4-shY-p5-HER2shC-shY-p11-RS-HER2shC-shY-p14\Shruti-Powder gel-YAP_20190628,20190628_YAP_image1to9_1.tif,3146.511,28 Jun 2019,21 Sep 2020,21 Sep 2020
20190628_YAP_image1to9_2.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190626-WB-AR-shCp4-shY-p5-HER2shC-shY-p11-RS-HER2shC-shY-p14\Shruti-Powder gel-YAP_20190628,20190628_YAP_image1to9_2.tif,3146.511,28 Jun 2019,21 Sep 2020,21 Sep 2020
20190628_YAP_image1to9_3.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190626-WB-AR-shCp4-shY-p5-HER2shC-shY-p11-RS-HER2shC-shY-p14\Shruti-Powder gel-YAP_20190628,20190628_YAP_image1to9_3.tif,3146.511,28 Jun 2019,21 Sep 2020,21 Sep 2020
20190628_YAP_image1to9_4.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190626-WB-AR-shCp4-shY-p5-HER2shC-shY-p11-RS-HER2shC-shY-p14\Shruti-Powder gel-YAP_20190628,20190628_YAP_image1to9_4.tif,3146.511,28 Jun 2019,21 Sep 2020,21 Sep 2020
20190628_YAP_image1to9_5.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190626-WB-AR-shCp4-shY-p5-HER2shC-shY-p11-RS-HER2shC-shY-p14\Shruti-Powder gel-YAP_20190628,20190628_YAP_image1to9_5.tif,3146.511,28 Jun 2019,21 Sep 2020,21 Sep 2020
20190628_YAP_image1to9_6.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190626-WB-AR-shCp4-shY-p5-HER2shC-shY-p11-RS-HER2shC-shY-p14\Shruti-Powder gel-YAP_20190628,20190628_YAP_image1to9_6.tif,3146.511,28 Jun 2019,21 Sep 2020,21 Sep 2020
20190628_YAP_image1to9_7.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190626-WB-AR-shCp4-shY-p5-HER2shC-shY-p11-RS-HER2shC-shY-p14\Shruti-Powder gel-YAP_20190628,20190628_YAP_image1to9_7.tif,3146.511,28 Jun 2019,21 Sep 2020,21 Sep 2020
20190628_YAP_image1to9_8.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190626-WB-AR-shCp4-shY-p5-HER2shC-shY-p11-RS-HER2shC-shY-p14\Shruti-Powder gel-YAP_20190628,20190628_YAP_image1to9_8.tif,3146.511,28 Jun 2019,21 Sep 2020,21 Sep 2020
20190628_YAP_image1to9_9.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190626-WB-AR-shCp4-shY-p5-HER2shC-shY-p11-RS-HER2shC-shY-p14\Shruti-Powder gel-YAP_20190628,20190628_YAP_image1to9_9.tif,3146.511,28 Jun 2019,21 Sep 2020,21 Sep 2020
20190628_YAP_image1to9_9tif.alz,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190626-WB-AR-shCp4-shY-p5-HER2shC-shY-p11-RS-HER2shC-shY-p14\Shruti-Powder gel-YAP_20190628,20190628_YAP_image1to9_9tif.alz,0.062,28 Jun 2019,21 Sep 2020,21 Sep 2020
20190628_YAP_image1to9_9tif.img,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190626-WB-AR-shCp4-shY-p5-HER2shC-shY-p11-RS-HER2shC-shY-p14\Shruti-Powder gel-YAP_20190628,20190628_YAP_image1to9_9tif.img,3145.728,28 Jun 2019,21 Sep 2020,21 Sep 2020
20190628_YAP_image1to9_9tif.inf,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190626-WB-AR-shCp4-shY-p5-HER2shC-shY-p11-RS-HER2shC-shY-p14\Shruti-Powder gel-YAP_20190628,20190628_YAP_image1to9_9tif.inf,0.18,28 Jun 2019,21 Sep 2020,21 Sep 2020
20190628_YAP_merged.alz,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190626-WB-AR-shCp4-shY-p5-HER2shC-shY-p11-RS-HER2shC-shY-p14\PV_BioRad premade gel-YAP_20190628,20190628_YAP_merged.alz,1.9,28 Jun 2019,21 Sep 2020,21 Sep 2020
20190628_YAP_merged.img,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190626-WB-AR-shCp4-shY-p5-HER2shC-shY-p11-RS-HER2shC-shY-p14\PV_BioRad premade gel-YAP_20190628,20190628_YAP_merged.img,3145.728,28 Jun 2019,21 Sep 2020,21 Sep 2020
20190628_YAP_merged.inf,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190626-WB-AR-shCp4-shY-p5-HER2shC-shY-p11-RS-HER2shC-shY-p14\PV_BioRad premade gel-YAP_20190628,20190628_YAP_merged.inf,0.208,28 Jun 2019,21 Sep 2020,21 Sep 2020
Merged.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190626-WB-AR-shCp4-shY-p5-HER2shC-shY-p11-RS-HER2shC-shY-p14\Shruti-Powder gel-YAP_20190628,Merged.tif,3154.094,28 Jun 2019,21 Sep 2020,21 Sep 2020
Mergedtif.alz,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190626-WB-AR-shCp4-shY-p5-HER2shC-shY-p11-RS-HER2shC-shY-p14\Shruti-Powder gel-YAP_20190628,Mergedtif.alz,0.062,29 Jun 2019,21 Sep 2020,21 Sep 2020
Mergedtif.img,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190626-WB-AR-shCp4-shY-p5-HER2shC-shY-p11-RS-HER2shC-shY-p14\Shruti-Powder gel-YAP_20190628,Mergedtif.img,3145.728,29 Jun 2019,21 Sep 2020,21 Sep 2020
Mergedtif.inf,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190626-WB-AR-shCp4-shY-p5-HER2shC-shY-p11-RS-HER2shC-shY-p14\Shruti-Powder gel-YAP_20190628,Mergedtif.inf,0.162,29 Jun 2019,21 Sep 2020,21 Sep 2020
20190709WB_YAP_analysis (to reanalyze with blot controls).xlsx,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12,20190709WB_YAP_analysis (to reanalyze with blot controls).xlsx,12.787,09 Jul 2019,21 Sep 2020,21 Sep 2020
p12-2A-Vimentin_20190713-exp1to7,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12,p12-2A-Vimentin_20190713-exp1to7,8.192,21 Sep 2020,26 Sep 2020,21 Sep 2020
p8-p12-B-Tubulin-20190708-exp1to5,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12,p8-p12-B-Tubulin-20190708-exp1to5,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
p8-p12-B-tubulin_2-20190710-exp1to9,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12,p8-p12-B-tubulin_2-20190710-exp1to9,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
p8-p12-Fibronectin_20190714-exp1to15,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12,p8-p12-Fibronectin_20190714-exp1to15,12.288,21 Sep 2020,26 Sep 2020,21 Sep 2020
p8-p12-GFP_20190709-runout of gel,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12,p8-p12-GFP_20190709-runout of gel,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
p8-p12-YAP_2-20190710-exp1to10,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12,p8-p12-YAP_2-20190710-exp1to10,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
p8-p12-YAP_20190708-exp1to8,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12,p8-p12-YAP_20190708-exp1to8,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
WB-4-analysis-YAP-Fib-Vim.xlsx,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12,WB-4-analysis-YAP-Fib-Vim.xlsx,16.392,25 Jul 2019,21 Sep 2020,21 Sep 2020
WB4-20190707-HER2shC-HER2shY-p8-p12-Btubulin-YAP-Fibronectin-Vim.pptx,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12,WB4-20190707-HER2shC-HER2shY-p8-p12-Btubulin-YAP-Fibronectin-Vim.pptx,3814.011,25 Jul 2019,21 Sep 2020,21 Sep 2020
WB4-Loading pattern for ref-20190707.PNG,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12,WB4-Loading pattern for ref-20190707.PNG,22.469,18 Jul 2019,21 Sep 2020,21 Sep 2020
20190713_ladder_Vimentin_2A.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p12-2A-Vimentin_20190713-exp1to7,20190713_ladder_Vimentin_2A.tif,3146.557,13 Jul 2019,21 Sep 2020,21 Sep 2020
20190713_ladder_Vimentin_2Atif.alz,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p12-2A-Vimentin_20190713-exp1to7,20190713_ladder_Vimentin_2Atif.alz,0.062,13 Jul 2019,21 Sep 2020,21 Sep 2020
20190713_ladder_Vimentin_2Atif.img,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p12-2A-Vimentin_20190713-exp1to7,20190713_ladder_Vimentin_2Atif.img,3145.728,13 Jul 2019,21 Sep 2020,21 Sep 2020
20190713_ladder_Vimentin_2Atif.inf,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p12-2A-Vimentin_20190713-exp1to7,20190713_ladder_Vimentin_2Atif.inf,0.188,13 Jul 2019,21 Sep 2020,21 Sep 2020
20190713_Vimentin_exp1to7_1-2A.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p12-2A-Vimentin_20190713-exp1to7,20190713_Vimentin_exp1to7_1-2A.tif,3146.519,13 Jul 2019,21 Sep 2020,21 Sep 2020
20190713_Vimentin_exp1to7_1tif.alz,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p12-2A-Vimentin_20190713-exp1to7,20190713_Vimentin_exp1to7_1tif.alz,0.062,13 Jul 2019,21 Sep 2020,21 Sep 2020
20190713_Vimentin_exp1to7_1tif.img,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p12-2A-Vimentin_20190713-exp1to7,20190713_Vimentin_exp1to7_1tif.img,3145.728,13 Jul 2019,21 Sep 2020,21 Sep 2020
20190713_Vimentin_exp1to7_1tif.inf,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p12-2A-Vimentin_20190713-exp1to7,20190713_Vimentin_exp1to7_1tif.inf,0.188,13 Jul 2019,21 Sep 2020,21 Sep 2020
20190713_Vimentin_exp1to7_2-2A.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p12-2A-Vimentin_20190713-exp1to7,20190713_Vimentin_exp1to7_2-2A.tif,3146.519,13 Jul 2019,21 Sep 2020,21 Sep 2020
20190713_Vimentin_exp1to7_2tif.alz,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p12-2A-Vimentin_20190713-exp1to7,20190713_Vimentin_exp1to7_2tif.alz,0.062,13 Jul 2019,21 Sep 2020,21 Sep 2020
20190713_Vimentin_exp1to7_2tif.img,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p12-2A-Vimentin_20190713-exp1to7,20190713_Vimentin_exp1to7_2tif.img,3145.728,13 Jul 2019,21 Sep 2020,21 Sep 2020
20190713_Vimentin_exp1to7_2tif.inf,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p12-2A-Vimentin_20190713-exp1to7,20190713_Vimentin_exp1to7_2tif.inf,0.188,13 Jul 2019,21 Sep 2020,21 Sep 2020
20190713_Vimentin_exp1to7_3-2A.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p12-2A-Vimentin_20190713-exp1to7,20190713_Vimentin_exp1to7_3-2A.tif,3146.519,13 Jul 2019,21 Sep 2020,21 Sep 2020
20190713_Vimentin_exp1to7_3tif.alz,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p12-2A-Vimentin_20190713-exp1to7,20190713_Vimentin_exp1to7_3tif.alz,0.062,13 Jul 2019,21 Sep 2020,21 Sep 2020
20190713_Vimentin_exp1to7_3tif.img,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p12-2A-Vimentin_20190713-exp1to7,20190713_Vimentin_exp1to7_3tif.img,3145.728,13 Jul 2019,21 Sep 2020,21 Sep 2020
20190713_Vimentin_exp1to7_3tif.inf,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p12-2A-Vimentin_20190713-exp1to7,20190713_Vimentin_exp1to7_3tif.inf,0.188,13 Jul 2019,21 Sep 2020,21 Sep 2020
20190713_Vimentin_exp1to7_4-2A.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p12-2A-Vimentin_20190713-exp1to7,20190713_Vimentin_exp1to7_4-2A.tif,3146.519,13 Jul 2019,21 Sep 2020,21 Sep 2020
20190713_Vimentin_exp1to7_4tif.alz,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p12-2A-Vimentin_20190713-exp1to7,20190713_Vimentin_exp1to7_4tif.alz,0.062,13 Jul 2019,21 Sep 2020,21 Sep 2020
20190713_Vimentin_exp1to7_4tif.img,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p12-2A-Vimentin_20190713-exp1to7,20190713_Vimentin_exp1to7_4tif.img,3145.728,13 Jul 2019,21 Sep 2020,21 Sep 2020
20190713_Vimentin_exp1to7_4tif.inf,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p12-2A-Vimentin_20190713-exp1to7,20190713_Vimentin_exp1to7_4tif.inf,0.188,13 Jul 2019,21 Sep 2020,21 Sep 2020
20190713_Vimentin_exp1to7_5-2A.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p12-2A-Vimentin_20190713-exp1to7,20190713_Vimentin_exp1to7_5-2A.tif,3146.519,13 Jul 2019,21 Sep 2020,21 Sep 2020
20190713_Vimentin_exp1to7_5tif.alz,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p12-2A-Vimentin_20190713-exp1to7,20190713_Vimentin_exp1to7_5tif.alz,0.062,13 Jul 2019,21 Sep 2020,21 Sep 2020
20190713_Vimentin_exp1to7_5tif.img,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p12-2A-Vimentin_20190713-exp1to7,20190713_Vimentin_exp1to7_5tif.img,3145.728,13 Jul 2019,21 Sep 2020,21 Sep 2020
20190713_Vimentin_exp1to7_5tif.inf,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p12-2A-Vimentin_20190713-exp1to7,20190713_Vimentin_exp1to7_5tif.inf,0.188,13 Jul 2019,21 Sep 2020,21 Sep 2020
20190713_Vimentin_exp1to7_6-2A.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p12-2A-Vimentin_20190713-exp1to7,20190713_Vimentin_exp1to7_6-2A.tif,3146.519,13 Jul 2019,21 Sep 2020,21 Sep 2020
20190713_Vimentin_exp1to7_7-2A.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p12-2A-Vimentin_20190713-exp1to7,20190713_Vimentin_exp1to7_7-2A.tif,3146.519,13 Jul 2019,21 Sep 2020,21 Sep 2020
20190713_Vimentin_Merged_exp1-2A.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p12-2A-Vimentin_20190713-exp1to7,20190713_Vimentin_Merged_exp1-2A.tif,3154.094,13 Jul 2019,21 Sep 2020,21 Sep 2020
20190713_Vimentin_merged_exp2-2A.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p12-2A-Vimentin_20190713-exp1to7,20190713_Vimentin_merged_exp2-2A.tif,3154.094,13 Jul 2019,21 Sep 2020,21 Sep 2020
20190713_Vimentin_merged_exp4-2A.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p12-2A-Vimentin_20190713-exp1to7,20190713_Vimentin_merged_exp4-2A.tif,3154.094,13 Jul 2019,21 Sep 2020,21 Sep 2020
20190708_Ladder_p8-1A.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p8-p12-B-Tubulin-20190708-exp1to5,20190708_Ladder_p8-1A.tif,3146.549,08 Jul 2019,21 Sep 2020,21 Sep 2020
20190708_Ladder_p8tif.alz,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p8-p12-B-Tubulin-20190708-exp1to5,20190708_Ladder_p8tif.alz,0.062,08 Jul 2019,21 Sep 2020,21 Sep 2020
20190708_Ladder_p8tif.img,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p8-p12-B-Tubulin-20190708-exp1to5,20190708_Ladder_p8tif.img,3145.728,08 Jul 2019,21 Sep 2020,21 Sep 2020
20190708_Ladder_p8tif.inf,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p8-p12-B-Tubulin-20190708-exp1to5,20190708_Ladder_p8tif.inf,0.18,08 Jul 2019,21 Sep 2020,21 Sep 2020
20190708_p8_Lane1to6-Btubulin-image1to5_1-1A.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p8-p12-B-Tubulin-20190708-exp1to5,20190708_p8_Lane1to6-Btubulin-image1to5_1-1A.tif,3146.534,08 Jul 2019,21 Sep 2020,21 Sep 2020
20190708_p8_Lane1to6-Btubulin-image1to5_2-1A.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p8-p12-B-Tubulin-20190708-exp1to5,20190708_p8_Lane1to6-Btubulin-image1to5_2-1A.tif,3146.534,08 Jul 2019,21 Sep 2020,21 Sep 2020
20190708_p8_Lane1to6-Btubulin-image1to5_3-1A.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p8-p12-B-Tubulin-20190708-exp1to5,20190708_p8_Lane1to6-Btubulin-image1to5_3-1A.tif,3146.534,08 Jul 2019,21 Sep 2020,21 Sep 2020
20190708_p8_Lane1to6-Btubulin-image1to5_4-1A.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p8-p12-B-Tubulin-20190708-exp1to5,20190708_p8_Lane1to6-Btubulin-image1to5_4-1A.tif,3146.534,08 Jul 2019,21 Sep 2020,21 Sep 2020
20190708_p8_Lane1to6-Btubulin-image1to5_5-1A.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p8-p12-B-Tubulin-20190708-exp1to5,20190708_p8_Lane1to6-Btubulin-image1to5_5-1A.tif,3146.534,08 Jul 2019,21 Sep 2020,21 Sep 2020
20190708_p8_Lane1to6-Btubulin-image1to5_5tif.alz,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p8-p12-B-Tubulin-20190708-exp1to5,20190708_p8_Lane1to6-Btubulin-image1to5_5tif.alz,0.062,08 Jul 2019,21 Sep 2020,21 Sep 2020
20190708_p8_Lane1to6-Btubulin-image1to5_5tif.img,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p8-p12-B-Tubulin-20190708-exp1to5,20190708_p8_Lane1to6-Btubulin-image1to5_5tif.img,3145.728,08 Jul 2019,21 Sep 2020,21 Sep 2020
20190708_p8_Lane1to6-Btubulin-image1to5_5tif.inf,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p8-p12-B-Tubulin-20190708-exp1to5,20190708_p8_Lane1to6-Btubulin-image1to5_5tif.inf,0.203,08 Jul 2019,21 Sep 2020,21 Sep 2020
20190709_Btubulin_merged_exp1-1A.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p8-p12-B-Tubulin-20190708-exp1to5,20190709_Btubulin_merged_exp1-1A.tif,3154.094,12 Jul 2019,21 Sep 2020,21 Sep 2020
20190709_Btubulin_merged_exp5-1B-2A.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p8-p12-B-Tubulin-20190708-exp1to5,20190709_Btubulin_merged_exp5-1B-2A.tif,3154.094,12 Jul 2019,21 Sep 2020,21 Sep 2020
20190709_MERGED_p8_TUBULIN-1A.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p8-p12-B-Tubulin-20190708-exp1to5,20190709_MERGED_p8_TUBULIN-1A.tif,3154.094,09 Jul 2019,21 Sep 2020,21 Sep 2020
MERGED_p8_TUBULIN.alz,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p8-p12-B-Tubulin-20190708-exp1to5,MERGED_p8_TUBULIN.alz,1.9,08 Jul 2019,21 Sep 2020,21 Sep 2020
MERGED_p8_TUBULIN.img,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p8-p12-B-Tubulin-20190708-exp1to5,MERGED_p8_TUBULIN.img,3145.728,08 Jul 2019,21 Sep 2020,21 Sep 2020
MERGED_p8_TUBULIN.inf,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p8-p12-B-Tubulin-20190708-exp1to5,MERGED_p8_TUBULIN.inf,0.228,08 Jul 2019,21 Sep 2020,21 Sep 2020
p12,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p8-p12-GFP_20190709-runout of gel,p12,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
20190708_Btubulin-p12-ladder-2B.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p8-p12-B-Tubulin-20190708-exp1to5\p12,20190708_Btubulin-p12-ladder-2B.tif,3146.55,08 Jul 2019,21 Sep 2020,21 Sep 2020
20190708_Btubulin_p12_image1to5_1-2B.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p8-p12-B-Tubulin-20190708-exp1to5\p12,20190708_Btubulin_p12_image1to5_1-2B.tif,3146.534,08 Jul 2019,21 Sep 2020,21 Sep 2020
20190708_Btubulin_p12_image1to5_2-2B.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p8-p12-B-Tubulin-20190708-exp1to5\p12,20190708_Btubulin_p12_image1to5_2-2B.tif,3146.534,08 Jul 2019,21 Sep 2020,21 Sep 2020
20190708_Btubulin_p12_image1to5_3-2B.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p8-p12-B-Tubulin-20190708-exp1to5\p12,20190708_Btubulin_p12_image1to5_3-2B.tif,3146.534,08 Jul 2019,21 Sep 2020,21 Sep 2020
20190708_Btubulin_p12_image1to5_4-2B.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p8-p12-B-Tubulin-20190708-exp1to5\p12,20190708_Btubulin_p12_image1to5_4-2B.tif,3146.534,08 Jul 2019,21 Sep 2020,21 Sep 2020
20190708_Btubulin_p12_image1to5_5-2B.tif,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p8-p12-B-Tubulin-20190708-exp1to5\p12,20190708_Btubulin_p12_image1to5_5-2B.tif,3146.534,08 Jul 2019,21 Sep 2020,21 Sep 2020
20190708_Btubulin_p12_image1to5_5tif.alz,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p8-p12-B-Tubulin-20190708-exp1to5\p12,20190708_Btubulin_p12_image1to5_5tif.alz,0.062,08 Jul 2019,21 Sep 2020,21 Sep 2020
20190708_Btubulin_p12_image1to5_5tif.img,E:\mk_lab_data\SHRUTI\Western Blots\Shruti_20190707_WB-RS-HER2shC-shY-p8-p12\p8-p12-B-Tubulin-20190708-exp1to5\p12,20190708_Btubulin_p12_image1to5_5tif.img,3145.728,08 Jul 2019,21 Sep 2020,21 Sep 2020
