,path,file_name,file_size_Mb,last_access,last_modified,created_on
20200312_HMEC_GAPDH_INCREMENT_15SEC_13.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_GAPDH\INCREMENT_15SEC,20200312_HMEC_GAPDH_INCREMENT_15SEC_13.tif,3146.519,12 Mar 2020,21 Sep 2020,21 Sep 2020
20200312_HMEC_GAPDH_INCREMENT_15SEC_14.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_GAPDH\INCREMENT_15SEC,20200312_HMEC_GAPDH_INCREMENT_15SEC_14.tif,3146.519,12 Mar 2020,21 Sep 2020,21 Sep 2020
20200312_HMEC_GAPDH_INCREMENT_15SEC_15.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_GAPDH\INCREMENT_15SEC,20200312_HMEC_GAPDH_INCREMENT_15SEC_15.tif,3146.519,12 Mar 2020,21 Sep 2020,21 Sep 2020
20200312_HMEC_GAPDH_INCREMENT_15SEC_16.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_GAPDH\INCREMENT_15SEC,20200312_HMEC_GAPDH_INCREMENT_15SEC_16.tif,3146.519,12 Mar 2020,21 Sep 2020,21 Sep 2020
20200312_HMEC_GAPDH_INCREMENT_15SEC_2.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_GAPDH\INCREMENT_15SEC,20200312_HMEC_GAPDH_INCREMENT_15SEC_2.tif,3146.517,12 Mar 2020,21 Sep 2020,21 Sep 2020
20200312_HMEC_GAPDH_INCREMENT_15SEC_3.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_GAPDH\INCREMENT_15SEC,20200312_HMEC_GAPDH_INCREMENT_15SEC_3.tif,3146.517,12 Mar 2020,21 Sep 2020,21 Sep 2020
20200312_HMEC_GAPDH_INCREMENT_15SEC_4.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_GAPDH\INCREMENT_15SEC,20200312_HMEC_GAPDH_INCREMENT_15SEC_4.tif,3146.517,12 Mar 2020,21 Sep 2020,21 Sep 2020
20200312_HMEC_GAPDH_INCREMENT_15SEC_5.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_GAPDH\INCREMENT_15SEC,20200312_HMEC_GAPDH_INCREMENT_15SEC_5.tif,3146.517,12 Mar 2020,21 Sep 2020,21 Sep 2020
20200312_HMEC_GAPDH_INCREMENT_15SEC_6.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_GAPDH\INCREMENT_15SEC,20200312_HMEC_GAPDH_INCREMENT_15SEC_6.tif,3146.517,12 Mar 2020,21 Sep 2020,21 Sep 2020
20200312_HMEC_GAPDH_INCREMENT_15SEC_7.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_GAPDH\INCREMENT_15SEC,20200312_HMEC_GAPDH_INCREMENT_15SEC_7.tif,3146.517,12 Mar 2020,21 Sep 2020,21 Sep 2020
20200312_HMEC_GAPDH_INCREMENT_15SEC_8.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_GAPDH\INCREMENT_15SEC,20200312_HMEC_GAPDH_INCREMENT_15SEC_8.tif,3146.517,12 Mar 2020,21 Sep 2020,21 Sep 2020
20200312_HMEC_GAPDH_INCREMENT_15SEC_9.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_GAPDH\INCREMENT_15SEC,20200312_HMEC_GAPDH_INCREMENT_15SEC_9.tif,3146.517,12 Mar 2020,21 Sep 2020,21 Sep 2020
20200314_HMEC_HER3_5MIN.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_HER3,20200314_HMEC_HER3_5MIN.tif,3146.512,14 Mar 2020,21 Sep 2020,21 Sep 2020
20200314_HMEC_HER3_LADDER.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_HER3,20200314_HMEC_HER3_LADDER.tif,3146.552,14 Mar 2020,21 Sep 2020,21 Sep 2020
INCREMENT_30SEC,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_HER3,INCREMENT_30SEC,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
20200314_HMEC_HER3_INCREMENT_30SEC_1.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_HER3\INCREMENT_30SEC,20200314_HMEC_HER3_INCREMENT_30SEC_1.tif,3146.5,14 Mar 2020,21 Sep 2020,21 Sep 2020
20200314_HMEC_HER3_INCREMENT_30SEC_10.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_HER3\INCREMENT_30SEC,20200314_HMEC_HER3_INCREMENT_30SEC_10.tif,3146.502,14 Mar 2020,21 Sep 2020,21 Sep 2020
20200314_HMEC_HER3_INCREMENT_30SEC_11.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_HER3\INCREMENT_30SEC,20200314_HMEC_HER3_INCREMENT_30SEC_11.tif,3146.502,14 Mar 2020,21 Sep 2020,21 Sep 2020
20200314_HMEC_HER3_INCREMENT_30SEC_12.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_HER3\INCREMENT_30SEC,20200314_HMEC_HER3_INCREMENT_30SEC_12.tif,3146.502,14 Mar 2020,21 Sep 2020,21 Sep 2020
20200314_HMEC_HER3_INCREMENT_30SEC_13.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_HER3\INCREMENT_30SEC,20200314_HMEC_HER3_INCREMENT_30SEC_13.tif,3146.502,14 Mar 2020,21 Sep 2020,21 Sep 2020
20200314_HMEC_HER3_INCREMENT_30SEC_14.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_HER3\INCREMENT_30SEC,20200314_HMEC_HER3_INCREMENT_30SEC_14.tif,3146.502,14 Mar 2020,21 Sep 2020,21 Sep 2020
20200314_HMEC_HER3_INCREMENT_30SEC_15.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_HER3\INCREMENT_30SEC,20200314_HMEC_HER3_INCREMENT_30SEC_15.tif,3146.502,14 Mar 2020,21 Sep 2020,21 Sep 2020
20200314_HMEC_HER3_INCREMENT_30SEC_16.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_HER3\INCREMENT_30SEC,20200314_HMEC_HER3_INCREMENT_30SEC_16.tif,3146.502,14 Mar 2020,21 Sep 2020,21 Sep 2020
20200314_HMEC_HER3_INCREMENT_30SEC_2.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_HER3\INCREMENT_30SEC,20200314_HMEC_HER3_INCREMENT_30SEC_2.tif,3146.5,14 Mar 2020,21 Sep 2020,21 Sep 2020
20200314_HMEC_HER3_INCREMENT_30SEC_3.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_HER3\INCREMENT_30SEC,20200314_HMEC_HER3_INCREMENT_30SEC_3.tif,3146.5,14 Mar 2020,21 Sep 2020,21 Sep 2020
20200314_HMEC_HER3_INCREMENT_30SEC_4.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_HER3\INCREMENT_30SEC,20200314_HMEC_HER3_INCREMENT_30SEC_4.tif,3146.5,14 Mar 2020,21 Sep 2020,21 Sep 2020
20200314_HMEC_HER3_INCREMENT_30SEC_5.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_HER3\INCREMENT_30SEC,20200314_HMEC_HER3_INCREMENT_30SEC_5.tif,3146.5,14 Mar 2020,21 Sep 2020,21 Sep 2020
20200314_HMEC_HER3_INCREMENT_30SEC_6.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_HER3\INCREMENT_30SEC,20200314_HMEC_HER3_INCREMENT_30SEC_6.tif,3146.5,14 Mar 2020,21 Sep 2020,21 Sep 2020
20200314_HMEC_HER3_INCREMENT_30SEC_7.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_HER3\INCREMENT_30SEC,20200314_HMEC_HER3_INCREMENT_30SEC_7.tif,3146.5,14 Mar 2020,21 Sep 2020,21 Sep 2020
20200314_HMEC_HER3_INCREMENT_30SEC_8.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_HER3\INCREMENT_30SEC,20200314_HMEC_HER3_INCREMENT_30SEC_8.tif,3146.5,14 Mar 2020,21 Sep 2020,21 Sep 2020
20200314_HMEC_HER3_INCREMENT_30SEC_9.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_HER3\INCREMENT_30SEC,20200314_HMEC_HER3_INCREMENT_30SEC_9.tif,3146.5,14 Mar 2020,21 Sep 2020,21 Sep 2020
20200313_HMEC_YAP_2MIN.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_YAP,20200313_HMEC_YAP_2MIN.tif,3146.505,13 Mar 2020,21 Sep 2020,21 Sep 2020
20200313_HMEC_YAP_LADDER.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_YAP,20200313_HMEC_YAP_LADDER.tif,3146.527,13 Mar 2020,21 Sep 2020,21 Sep 2020
INCREMENT30SEC,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_YAP,INCREMENT30SEC,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
Plots of 20200313_HMEC_YAP_2MIN.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_YAP,Plots of 20200313_HMEC_YAP_2MIN.tif,243.604,15 Mar 2020,21 Sep 2020,21 Sep 2020
V_20200313_HMEC_YAP_2MIN.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_YAP,V_20200313_HMEC_YAP_2MIN.tif,3146.545,13 Mar 2020,21 Sep 2020,21 Sep 2020
20200213_HMEC_YAP_INCREMENT30_1.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_YAP\INCREMENT30SEC,20200213_HMEC_YAP_INCREMENT30_1.tif,3146.53,13 Mar 2020,21 Sep 2020,21 Sep 2020
20200213_HMEC_YAP_INCREMENT30_10.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_YAP\INCREMENT30SEC,20200213_HMEC_YAP_INCREMENT30_10.tif,3146.532,13 Mar 2020,21 Sep 2020,21 Sep 2020
20200213_HMEC_YAP_INCREMENT30_11.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_YAP\INCREMENT30SEC,20200213_HMEC_YAP_INCREMENT30_11.tif,3146.532,13 Mar 2020,21 Sep 2020,21 Sep 2020
20200213_HMEC_YAP_INCREMENT30_12.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_YAP\INCREMENT30SEC,20200213_HMEC_YAP_INCREMENT30_12.tif,3146.532,13 Mar 2020,21 Sep 2020,21 Sep 2020
20200213_HMEC_YAP_INCREMENT30_13.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_YAP\INCREMENT30SEC,20200213_HMEC_YAP_INCREMENT30_13.tif,3146.532,13 Mar 2020,21 Sep 2020,21 Sep 2020
20200213_HMEC_YAP_INCREMENT30_14.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_YAP\INCREMENT30SEC,20200213_HMEC_YAP_INCREMENT30_14.tif,3146.532,13 Mar 2020,21 Sep 2020,21 Sep 2020
20200213_HMEC_YAP_INCREMENT30_15.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_YAP\INCREMENT30SEC,20200213_HMEC_YAP_INCREMENT30_15.tif,3146.532,13 Mar 2020,21 Sep 2020,21 Sep 2020
20200213_HMEC_YAP_INCREMENT30_16.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_YAP\INCREMENT30SEC,20200213_HMEC_YAP_INCREMENT30_16.tif,3146.532,13 Mar 2020,21 Sep 2020,21 Sep 2020
20200213_HMEC_YAP_INCREMENT30_2.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_YAP\INCREMENT30SEC,20200213_HMEC_YAP_INCREMENT30_2.tif,3146.53,13 Mar 2020,21 Sep 2020,21 Sep 2020
20200213_HMEC_YAP_INCREMENT30_3.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_YAP\INCREMENT30SEC,20200213_HMEC_YAP_INCREMENT30_3.tif,3146.53,13 Mar 2020,21 Sep 2020,21 Sep 2020
20200213_HMEC_YAP_INCREMENT30_4.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_YAP\INCREMENT30SEC,20200213_HMEC_YAP_INCREMENT30_4.tif,3146.53,13 Mar 2020,21 Sep 2020,21 Sep 2020
20200213_HMEC_YAP_INCREMENT30_5.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_YAP\INCREMENT30SEC,20200213_HMEC_YAP_INCREMENT30_5.tif,3146.53,13 Mar 2020,21 Sep 2020,21 Sep 2020
20200213_HMEC_YAP_INCREMENT30_6.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_YAP\INCREMENT30SEC,20200213_HMEC_YAP_INCREMENT30_6.tif,3146.53,13 Mar 2020,21 Sep 2020,21 Sep 2020
20200213_HMEC_YAP_INCREMENT30_7.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_YAP\INCREMENT30SEC,20200213_HMEC_YAP_INCREMENT30_7.tif,3146.53,13 Mar 2020,21 Sep 2020,21 Sep 2020
20200213_HMEC_YAP_INCREMENT30_8.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_YAP\INCREMENT30SEC,20200213_HMEC_YAP_INCREMENT30_8.tif,3146.53,13 Mar 2020,21 Sep 2020,21 Sep 2020
20200213_HMEC_YAP_INCREMENT30_9.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_YAP\INCREMENT30SEC,20200213_HMEC_YAP_INCREMENT30_9.tif,3146.53,13 Mar 2020,21 Sep 2020,21 Sep 2020
Plots of 20200213_HMEC_YAP_INCREMENT30_2.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\HMEC WB-YAP-HER3\20200312_HMEC_WESTERNBLOT7_YAP AND HER3\HMEC_BLOT7_YAP\INCREMENT30SEC,Plots of 20200213_HMEC_YAP_INCREMENT30_2.tif,223.316,15 Mar 2020,21 Sep 2020,21 Sep 2020
20200212 MCF10a western blot 2-YAP and HER3,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3,20200212 MCF10a western blot 2-YAP and HER3,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
20200226 MCF10a western blot 3_YAP and HER3,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3,20200226 MCF10a western blot 3_YAP and HER3,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
20200227 MCF10a western blot 4_YAP and HER3,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3,20200227 MCF10a western blot 4_YAP and HER3,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
20200303 MCF10a western blot 5_YAP and HER3,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3,20200303 MCF10a western blot 5_YAP and HER3,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
20200305 MCF10a western blot 6_YAP and HER3,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3,20200305 MCF10a western blot 6_YAP and HER3,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
10a blot 2 GAPDH,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200212 MCF10a western blot 2-YAP and HER3,10a blot 2 GAPDH,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
10a blot 2 HER3,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200212 MCF10a western blot 2-YAP and HER3,10a blot 2 HER3,0.0,09 Mar 2020,26 Sep 2020,21 Sep 2020
10a blot 2 YAP,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200212 MCF10a western blot 2-YAP and HER3,10a blot 2 YAP,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
20200212_GAPDH,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200212 MCF10a western blot 2-YAP and HER3\10a blot 2 GAPDH,20200212_GAPDH,0.0,11 Mar 2020,26 Sep 2020,21 Sep 2020
20200213_YAP,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200212 MCF10a western blot 2-YAP and HER3\10a blot 2 YAP,20200213_YAP,0.0,11 Mar 2020,26 Sep 2020,21 Sep 2020
10a blot3 GAPDH,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200226 MCF10a western blot 3_YAP and HER3,10a blot3 GAPDH,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
10a blot3 HER3,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200226 MCF10a western blot 3_YAP and HER3,10a blot3 HER3,0.0,10 Mar 2020,26 Sep 2020,21 Sep 2020
10a blot3 YAP,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200226 MCF10a western blot 3_YAP and HER3,10a blot3 YAP,0.0,10 Mar 2020,26 Sep 2020,21 Sep 2020
20200225 10a blot3 western YAP and HER3,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200226 MCF10a western blot 3_YAP and HER3,20200225 10a blot3 western YAP and HER3,0.0,11 Mar 2020,26 Sep 2020,21 Sep 2020
20200226_mcf10a_gapdh,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2),20200226_mcf10a_gapdh,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
10a blot 4 GAPDH,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200227 MCF10a western blot 4_YAP and HER3,10a blot 4 GAPDH,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
10a blot 4 HER3,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200227 MCF10a western blot 4_YAP and HER3,10a blot 4 HER3,0.0,10 Mar 2020,26 Sep 2020,21 Sep 2020
10a blot 4 Tubulin,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200227 MCF10a western blot 4_YAP and HER3,10a blot 4 Tubulin,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
10a blot 4 YAP,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200227 MCF10a western blot 4_YAP and HER3,10a blot 4 YAP,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
20200227 10a blot4 western YAP and HER3,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200227 MCF10a western blot 4_YAP and HER3,20200227 10a blot4 western YAP and HER3,0.0,11 Mar 2020,26 Sep 2020,21 Sep 2020
20200227_MCF10A_GAPDH_2 MIN,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200227 MCF10a western blot 4_YAP and HER3\10a blot 4 GAPDH,20200227_MCF10A_GAPDH_2 MIN,0.0,11 Mar 2020,26 Sep 2020,21 Sep 2020
20200228_MCF10A_TUBULIN_2 MIN,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200227 MCF10a western blot 4_YAP and HER3\10a blot 4 Tubulin,20200228_MCF10A_TUBULIN_2 MIN,0.0,11 Mar 2020,26 Sep 2020,21 Sep 2020
